customer_id,event_date,event_type,recharge_amount,data_mb_used,call_duration_minutes,channel,offer_presented,offer_accepted
5103-MHMHY,2024-03-12,CALL,,,2.6,USSD,,False
5108-ADXWO,2024-01-06,DATA_SESSION,,452.9,,APP,,False
5108-ADXWO,2024-01-27,DATA_SESSION,,853.37,,USSD,,False
5108-ADXWO,2024-02-12,CALL,,,10.2,AGENT,,False
5108-ADXWO,2024-02-23,CALL,,,8.1,USSD,,False
5108-ADXWO,2024-02-25,DATA_SESSION,,668.45,,APP,,False
5108-ADXWO,2024-03-05,RECHARGE,4300.0,,,USSD,DATA_BUNDLE_1GB,True
5108-ADXWO,2024-03-07,CALL,,,25.8,USSD,,False
5110-CHOPY,2024-01-05,CALL,,,7.4,USSD,,False
5110-CHOPY,2024-01-18,DATA_SESSION,,440.64,,USSD,,False
5110-CHOPY,2024-01-24,CALL,,,4.7,AGENT,,False
5110-CHOPY,2024-01-25,CALL,,,0.5,USSD,,False
5110-CHOPY,2024-01-29,RECHARGE,5000.0,,,APP,,False
5110-CHOPY,2024-02-06,DATA_SESSION,,840.53,,APP,,False
5110-CHOPY,2024-02-19,RECHARGE,500.0,,,USSD,,False
5110-CHOPY,2024-02-27,CALL,,,6.7,USSD,,False
5110-CHOPY,2024-03-14,CALL,,,1.4,APP,,False
5110-CHOPY,2024-03-15,CALL,,,6.7,USSD,,False
5115-GZDEL,2024-01-01,RECHARGE,5000.0,,,APP,,False
5115-GZDEL,2024-01-13,CALL,,,0.6,AGENT,,False
5115-GZDEL,2024-01-15,RECHARGE,5000.0,,,AGENT,,False
5115-GZDEL,2024-01-17,DATA_SESSION,,300.2,,APP,,False
5115-GZDEL,2024-01-27,RECHARGE,5000.0,,,USSD,DATA_BUNDLE_1GB,True
5115-GZDEL,2024-01-31,RECHARGE,5000.0,,,APP,,False
5115-GZDEL,2024-02-01,DATA_SESSION,,142.74,,APP,,False
5115-GZDEL,2024-02-02,SMS,,,,APP,,False
5115-GZDEL,2024-02-06,DATA_SESSION,,131.56,,USSD,,False
5115-GZDEL,2024-02-11,CALL,,,11.9,USSD,,False
5115-GZDEL,2024-02-13,DATA_SESSION,,276.65,,APP,,False
5115-GZDEL,2024-02-20,SMS,,,,APP,,False
5115-GZDEL,2024-02-24,RECHARGE,2000.0,,,USSD,,False
5115-GZDEL,2024-02-26,DATA_SESSION,,173.71,,USSD,,False
5115-GZDEL,2024-02-27,DATA_SESSION,,140.61,,USSD,,False
5115-GZDEL,2024-03-01,DATA_SESSION,,140.62,,USSD,,False
5115-GZDEL,2024-03-03,SMS,,,,USSD,,False
5115-GZDEL,2024-03-10,RECHARGE,1000.0,,,USSD,,False
5115-GZDEL,2024-03-11,CALL,,,0.5,USSD,,False
5115-GZDEL,2024-03-14,SMS,,,,APP,,False
5115-GZDEL,2024-03-16,CALL,,,10.6,AGENT,,False
5115-GZDEL,2024-03-17,RECHARGE,5000.0,,,USSD,,False
5115-GZDEL,2024-03-21,DATA_SESSION,,142.31,,APP,,False
5115-GZDEL,2024-03-24,DATA_SESSION,,77.74,,USSD,,False
5115-GZDEL,2024-03-27,DATA_SESSION,,157.74,,WEB,,False
5115-GZDEL,2024-03-28,CALL,,,2.7,USSD,,False
5115-SQAAU,2024-01-01,CALL,,,11.5,WEB,,False
5115-SQAAU,2024-01-14,SMS,,,,USSD,,False
5115-SQAAU,2024-01-29,CALL,,,22.3,APP,,False
5115-SQAAU,2024-02-01,DATA_SESSION,,249.09,,USSD,,False
5115-SQAAU,2024-02-07,CALL,,,1.3,APP,,False
5115-SQAAU,2024-02-12,RECHARGE,100.0,,,USSD,WEEKEND_DATA,False
5115-SQAAU,2024-02-14,DATA_SESSION,,598.48,,AGENT,,False
5115-SQAAU,2024-03-01,CALL,,,23.8,APP,,False
5115-SQAAU,2024-03-16,RECHARGE,200.0,,,USSD,LOYALTY_BONUS,False
5115-SQAAU,2024-03-20,DATA_SESSION,,850.92,,APP,,False
5117-IFGPS,2024-01-18,CALL,,,2.0,APP,,False
5117-IFGPS,2024-01-23,SMS,,,,USSD,,False
5117-IFGPS,2024-01-24,CALL,,,16.5,USSD,,False
5117-IFGPS,2024-02-05,DATA_SESSION,,922.76,,APP,,False
5117-IFGPS,2024-02-16,RECHARGE,5000.0,,,USSD,,False
5117-IFGPS,2024-02-18,RECHARGE,5000.0,,,APP,,False
5117-IFGPS,2024-03-05,RECHARGE,5000.0,,,APP,,False
5117-IFGPS,2024-03-15,DATA_SESSION,,868.43,,USSD,,False
5117-IFGPS,2024-03-17,CALL,,,12.5,AGENT,,False
5117-IFGPS,2024-03-26,CALL,,,13.8,APP,,False
5117-ZSMHQ,2024-01-01,CALL,,,15.6,USSD,,False
5117-ZSMHQ,2024-01-04,SMS,,,,APP,,False
5117-ZSMHQ,2024-01-05,CALL,,,2.8,APP,,False
5117-ZSMHQ,2024-01-08,DATA_SESSION,,542.44,,AGENT,,False
5117-ZSMHQ,2024-01-09,DATA_SESSION,,783.2,,USSD,,False
5117-ZSMHQ,2024-01-12,CALL,,,1.9,AGENT,,False
5117-ZSMHQ,2024-01-14,RECHARGE,2000.0,,,WEB,,False
5117-ZSMHQ,2024-01-18,SMS,,,,WEB,,False
5117-ZSMHQ,2024-01-20,CALL,,,1.1,AGENT,,False
5117-ZSMHQ,2024-02-04,DATA_SESSION,,594.09,,USSD,,False
5117-ZSMHQ,2024-02-06,CALL,,,8.5,USSD,,False
5117-ZSMHQ,2024-02-07,DATA_SESSION,,890.25,,APP,,False
5117-ZSMHQ,2024-02-10,RECHARGE,1000.0,,,USSD,VOICE_TOPUP_100,True
5117-ZSMHQ,2024-02-15,RECHARGE,500.0,,,AGENT,DATA_BUNDLE_1GB,False
5117-ZSMHQ,2024-02-16,DATA_SESSION,,688.37,,USSD,,False
5117-ZSMHQ,2024-02-21,CALL,,,3.2,AGENT,,False
5117-ZSMHQ,2024-02-22,CALL,,,2.3,APP,,False
5117-ZSMHQ,2024-02-24,RECHARGE,2000.0,,,AGENT,,False
5117-ZSMHQ,2024-03-02,RECHARGE,2000.0,,,USSD,,False
5117-ZSMHQ,2024-03-03,SMS,,,,APP,,False
5117-ZSMHQ,2024-03-18,DATA_SESSION,,679.62,,APP,,False
5117-ZSMHQ,2024-03-24,SMS,,,,USSD,,False
5117-ZSMHQ,2024-03-26,DATA_SESSION,,793.24,,AGENT,,False
5118-MUEYH,2024-01-05,CALL,,,6.6,USSD,,False
5118-MUEYH,2024-01-07,DATA_SESSION,,297.89,,USSD,,False
5118-MUEYH,2024-01-08,DATA_SESSION,,410.92,,APP,,False
5118-MUEYH,2024-01-10,RECHARGE,100.0,,,WEB,LOYALTY_BONUS,False
5118-MUEYH,2024-01-18,DATA_SESSION,,266.65,,USSD,,False
5118-MUEYH,2024-01-20,DATA_SESSION,,378.62,,USSD,,False
5118-MUEYH,2024-01-27,DATA_SESSION,,233.42,,USSD,,False
5118-MUEYH,2024-01-31,DATA_SESSION,,227.13,,APP,,False
5118-MUEYH,2024-02-01,DATA_SESSION,,245.91,,APP,,False
5118-MUEYH,2024-02-04,RECHARGE,5000.0,,,USSD,VOICE_TOPUP_100,False
5118-MUEYH,2024-02-05,RECHARGE,5000.0,,,APP,,False
5118-MUEYH,2024-02-12,CALL,,,7.7,USSD,,False
5118-MUEYH,2024-02-19,CALL,,,4.3,APP,,False
5118-MUEYH,2024-02-29,DATA_SESSION,,475.13,,USSD,,False
5118-MUEYH,2024-03-01,RECHARGE,5000.0,,,USSD,,False
5118-MUEYH,2024-03-04,CALL,,,11.7,APP,,False
5118-MUEYH,2024-03-06,CALL,,,2.1,AGENT,,False
5118-MUEYH,2024-03-07,DATA_SESSION,,258.12,,WEB,,False
5118-MUEYH,2024-03-10,RECHARGE,1000.0,,,USSD,DATA_BUNDLE_1GB,False
5118-MUEYH,2024-03-12,CALL,,,7.6,APP,,False
5118-MUEYH,2024-03-15,DATA_SESSION,,219.85,,USSD,,False
5118-MUEYH,2024-03-16,DATA_SESSION,,333.34,,USSD,,False
5118-MUEYH,2024-03-17,CALL,,,16.7,APP,,False
5118-MUEYH,2024-03-19,DATA_SESSION,,282.09,,APP,,False
5118-MUEYH,2024-03-20,DATA_SESSION,,193.39,,APP,,False
5118-MUEYH,2024-03-23,RECHARGE,200.0,,,USSD,,False
5118-MUEYH,2024-03-24,RECHARGE,5000.0,,,APP,,False
5118-MUEYH,2024-03-25,RECHARGE,5000.0,,,AGENT,,False
5118-MUEYH,2024-03-29,CALL,,,2.0,USSD,,False
5118-MUEYH,2024-03-30,SMS,,,,APP,,False
5118-MUEYH,2024-03-31,SMS,,,,USSD,,False
5119-KEPFY,2024-01-06,DATA_SESSION,,272.92,,USSD,,False
5119-KEPFY,2024-01-07,RECHARGE,2000.0,,,USSD,,False
5119-KEPFY,2024-01-17,CALL,,,5.0,USSD,,False
5119-KEPFY,2024-01-23,CALL,,,2.8,APP,,False
5119-KEPFY,2024-01-29,CALL,,,6.6,AGENT,,False
5119-KEPFY,2024-02-06,CALL,,,15.1,APP,,False
5119-KEPFY,2024-02-12,CALL,,,1.4,AGENT,,False
5119-KEPFY,2024-02-18,DATA_SESSION,,207.05,,USSD,,False
5119-KEPFY,2024-02-24,DATA_SESSION,,229.78,,APP,,False
5119-KEPFY,2024-03-21,RECHARGE,2000.0,,,USSD,,False
5119-KEPFY,2024-03-24,RECHARGE,2000.0,,,USSD,VOICE_TOPUP_100,True
5119-KEPFY,2024-03-27,CALL,,,12.4,USSD,,False
5119-KEPFY,2024-03-28,CALL,,,5.1,AGENT,,False
5119-NZPTV,2024-01-02,CALL,,,15.2,USSD,,False
5119-NZPTV,2024-01-10,RECHARGE,5000.0,,,APP,,False
5119-NZPTV,2024-01-24,CALL,,,5.2,USSD,,False
5119-NZPTV,2024-01-27,DATA_SESSION,,732.61,,USSD,,False
5119-NZPTV,2024-02-05,CALL,,,14.0,APP,,False
5119-NZPTV,2024-02-24,RECHARGE,5000.0,,,USSD,,False
5119-NZPTV,2024-03-01,RECHARGE,5000.0,,,AGENT,,False
5119-NZPTV,2024-03-18,CALL,,,0.5,USSD,,False
5119-NZPTV,2024-03-20,SMS,,,,APP,,False
5119-NZPTV,2024-03-25,RECHARGE,5000.0,,,USSD,,False
5120-ZBLAI,2024-01-05,RECHARGE,1000.0,,,AGENT,,False
5120-ZBLAI,2024-01-11,DATA_SESSION,,293.25,,USSD,,False
5120-ZBLAI,2024-01-13,SMS,,,,USSD,,False
5120-ZBLAI,2024-01-16,DATA_SESSION,,148.94,,USSD,,False
5120-ZBLAI,2024-01-19,RECHARGE,1000.0,,,USSD,,False
5120-ZBLAI,2024-01-23,DATA_SESSION,,348.69,,USSD,,False
5120-ZBLAI,2024-02-06,CALL,,,16.9,AGENT,,False
5120-ZBLAI,2024-02-09,RECHARGE,5000.0,,,APP,,False
5120-ZBLAI,2024-02-12,RECHARGE,2000.0,,,USSD,,False
5120-ZBLAI,2024-02-14,DATA_SESSION,,277.38,,USSD,,False
5120-ZBLAI,2024-02-15,RECHARGE,1000.0,,,USSD,,False
5120-ZBLAI,2024-02-28,RECHARGE,1000.0,,,AGENT,,False
5120-ZBLAI,2024-03-04,RECHARGE,1000.0,,,AGENT,,False
5120-ZBLAI,2024-03-07,DATA_SESSION,,230.0,,USSD,,False
5120-ZBLAI,2024-03-11,DATA_SESSION,,95.1,,AGENT,,False
5120-ZBLAI,2024-03-14,DATA_SESSION,,283.52,,USSD,,False
5120-ZBLAI,2024-03-20,DATA_SESSION,,188.65,,APP,,False
5120-ZBLAI,2024-03-27,CALL,,,19.6,USSD,,False
5120-ZBLAI,2024-03-30,DATA_SESSION,,141.13,,AGENT,,False
5122-CYFXA,2024-01-06,RECHARGE,2000.0,,,USSD,,False
5122-CYFXA,2024-02-05,SMS,,,,USSD,,False
5122-CYFXA,2024-02-24,DATA_SESSION,,1064.39,,USSD,,False
5122-CYFXA,2024-02-28,DATA_SESSION,,960.48,,AGENT,,False
5122-CYFXA,2024-03-03,CALL,,,6.9,USSD,,False
5122-CYFXA,2024-03-10,DATA_SESSION,,671.73,,AGENT,,False
5122-CYFXA,2024-03-14,CALL,,,1.2,APP,,False
5122-CYFXA,2024-03-16,DATA_SESSION,,2394.84,,APP,,False
5122-CYFXA,2024-03-26,CALL,,,13.4,USSD,,False
5124-EOGYE,2024-01-12,DATA_SESSION,,377.07,,AGENT,,False
5124-EOGYE,2024-01-20,CALL,,,16.4,USSD,,False
5124-EOGYE,2024-01-22,RECHARGE,100.0,,,USSD,,False
5124-EOGYE,2024-01-24,CALL,,,2.8,USSD,,False
5124-EOGYE,2024-02-14,RECHARGE,500.0,,,USSD,,False
5124-EOGYE,2024-02-26,RECHARGE,5000.0,,,APP,,False
5124-EOGYE,2024-02-28,DATA_SESSION,,1061.73,,APP,,False
5124-EOGYE,2024-03-09,CALL,,,0.7,USSD,,False
5124-EOGYE,2024-03-16,DATA_SESSION,,689.06,,APP,,False
5124-EOGYE,2024-03-19,DATA_SESSION,,1063.07,,USSD,,False
5124-EOGYE,2024-03-23,DATA_SESSION,,1082.17,,USSD,,False
5124-EOGYE,2024-03-29,DATA_SESSION,,1208.44,,USSD,,False
5125-CNDSP,2024-01-10,RECHARGE,100.0,,,WEB,,False
5125-CNDSP,2024-01-27,RECHARGE,100.0,,,APP,,False
5125-CNDSP,2024-01-30,RECHARGE,100.0,,,WEB,,False
5125-CNDSP,2024-02-11,DATA_SESSION,,124.93,,APP,,False
5125-CNDSP,2024-02-12,SMS,,,,USSD,,False
5125-CNDSP,2024-02-20,CALL,,,1.0,WEB,,False
5125-CNDSP,2024-02-29,RECHARGE,100.0,,,USSD,,False
5125-CNDSP,2024-03-03,RECHARGE,100.0,,,USSD,,False
5125-CNDSP,2024-03-16,SMS,,,,AGENT,,False
5126-RCXYW,2024-01-03,CALL,,,1.0,USSD,,False
5126-RCXYW,2024-01-04,RECHARGE,100.0,,,APP,DATA_BUNDLE_1GB,False
5126-RCXYW,2024-01-17,RECHARGE,100.0,,,USSD,,False
5126-RCXYW,2024-01-29,CALL,,,7.2,USSD,,False
5126-RCXYW,2024-01-30,SMS,,,,WEB,,False
5126-RCXYW,2024-02-05,DATA_SESSION,,220.52,,USSD,,False
5126-RCXYW,2024-02-07,RECHARGE,100.0,,,APP,,False
5126-RCXYW,2024-02-22,SMS,,,,APP,,False
5126-RCXYW,2024-02-24,CALL,,,6.9,USSD,,False
5126-RCXYW,2024-02-28,RECHARGE,100.0,,,APP,,False
5126-RCXYW,2024-03-07,RECHARGE,100.0,,,APP,VOICE_TOPUP_100,False
5126-RCXYW,2024-03-13,SMS,,,,WEB,,False
5126-RCXYW,2024-03-27,CALL,,,3.5,AGENT,,False
5127-BZENZ,2024-01-12,RECHARGE,200.0,,,APP,LOYALTY_BONUS,False
5127-BZENZ,2024-01-28,RECHARGE,200.0,,,USSD,,False
5127-BZENZ,2024-02-12,CALL,,,2.6,USSD,,False
5127-BZENZ,2024-03-11,DATA_SESSION,,566.71,,USSD,,False
5127-BZENZ,2024-03-17,CALL,,,0.5,APP,,False
5127-BZENZ,2024-03-27,CALL,,,10.4,APP,,False
5129-HHMZC,2024-01-02,SMS,,,,USSD,,False
5129-HHMZC,2024-01-11,RECHARGE,500.0,,,APP,,False
5129-HHMZC,2024-01-28,DATA_SESSION,,221.63,,USSD,,False
5129-HHMZC,2024-02-03,RECHARGE,500.0,,,APP,,False
5129-HHMZC,2024-02-17,DATA_SESSION,,281.34,,USSD,,False
5129-HHMZC,2024-02-26,DATA_SESSION,,121.18,,USSD,,False
5129-HHMZC,2024-03-08,RECHARGE,1000.0,,,AGENT,,False
5129-HHMZC,2024-03-13,CALL,,,7.3,USSD,,False
5129-HHMZC,2024-03-26,DATA_SESSION,,245.57,,USSD,,False
5129-JLPIS,2024-01-03,RECHARGE,1000.0,,,USSD,,False
5129-JLPIS,2024-01-09,DATA_SESSION,,130.0,,APP,,False
5129-JLPIS,2024-01-16,DATA_SESSION,,82.19,,USSD,,False
5129-JLPIS,2024-01-31,RECHARGE,1000.0,,,AGENT,,False
5129-JLPIS,2024-02-03,DATA_SESSION,,74.31,,AGENT,,False
5129-JLPIS,2024-02-06,CALL,,,8.5,APP,,False
5129-JLPIS,2024-02-08,RECHARGE,2000.0,,,AGENT,,False
5129-JLPIS,2024-02-11,SMS,,,,APP,,False
5129-JLPIS,2024-02-16,RECHARGE,1000.0,,,APP,DATA_BUNDLE_5GB,False
5129-JLPIS,2024-02-17,RECHARGE,1000.0,,,USSD,,False
5129-JLPIS,2024-03-03,DATA_SESSION,,106.61,,APP,,False
5129-JLPIS,2024-03-09,DATA_SESSION,,78.13,,APP,,False
5130-IEKQT,2024-01-04,DATA_SESSION,,437.28,,APP,,False
5130-IEKQT,2024-01-05,RECHARGE,200.0,,,USSD,,False
5130-IEKQT,2024-01-13,DATA_SESSION,,541.89,,APP,,False
5130-IEKQT,2024-01-17,DATA_SESSION,,375.71,,USSD,,False
5130-IEKQT,2024-01-28,DATA_SESSION,,421.37,,USSD,,False
5130-IEKQT,2024-02-08,DATA_SESSION,,519.47,,USSD,,False
5130-IEKQT,2024-02-14,SMS,,,,APP,,False
5130-IEKQT,2024-03-11,CALL,,,13.9,USSD,,False
5130-YPIRV,2024-01-02,DATA_SESSION,,651.14,,APP,,False
5130-YPIRV,2024-01-04,SMS,,,,USSD,,False
5130-YPIRV,2024-01-06,CALL,,,18.9,USSD,,False
5130-YPIRV,2024-01-07,RECHARGE,500.0,,,USSD,,False
5130-YPIRV,2024-01-09,DATA_SESSION,,892.19,,USSD,,False
5130-YPIRV,2024-01-10,CALL,,,16.2,USSD,,False
5130-YPIRV,2024-01-16,RECHARGE,5000.0,,,APP,,False
5130-YPIRV,2024-01-20,CALL,,,19.4,WEB,,False
5130-YPIRV,2024-01-21,RECHARGE,500.0,,,APP,,False
5130-YPIRV,2024-01-25,CALL,,,25.4,AGENT,,False
5130-YPIRV,2024-01-26,DATA_SESSION,,927.76,,APP,,False
5130-YPIRV,2024-02-03,RECHARGE,500.0,,,APP,,False
5130-YPIRV,2024-02-07,DATA_SESSION,,589.05,,USSD,,False
5130-YPIRV,2024-02-09,RECHARGE,500.0,,,USSD,,False
5130-YPIRV,2024-02-13,CALL,,,1.6,USSD,,False
5130-YPIRV,2024-02-15,RECHARGE,500.0,,,APP,,False
5130-YPIRV,2024-02-18,CALL,,,1.0,USSD,,False
5130-YPIRV,2024-02-19,RECHARGE,500.0,,,AGENT,,False
5130-YPIRV,2024-02-20,DATA_SESSION,,1086.79,,USSD,,False
5130-YPIRV,2024-02-21,RECHARGE,500.0,,,USSD,,False
5130-YPIRV,2024-02-22,CALL,,,16.8,USSD,,False
5130-YPIRV,2024-02-26,RECHARGE,500.0,,,APP,,False
5130-YPIRV,2024-02-27,DATA_SESSION,,603.44,,WEB,,False
5130-YPIRV,2024-02-28,DATA_SESSION,,434.69,,APP,,False
5130-YPIRV,2024-02-29,CALL,,,4.6,USSD,,False
5130-YPIRV,2024-03-04,DATA_SESSION,,606.15,,USSD,,False
5130-YPIRV,2024-03-05,RECHARGE,500.0,,,APP,,False
5130-YPIRV,2024-03-07,DATA_SESSION,,643.62,,USSD,,False
5130-YPIRV,2024-03-10,RECHARGE,1000.0,,,USSD,,False
5130-YPIRV,2024-03-14,DATA_SESSION,,711.41,,APP,,False
5130-YPIRV,2024-03-24,CALL,,,0.6,USSD,,False
5130-YPIRV,2024-03-27,SMS,,,,AGENT,,False
5130-YPIRV,2024-03-31,CALL,,,18.8,USSD,,False
5131-PONJI,2024-01-01,CALL,,,7.7,APP,,False
5131-PONJI,2024-01-04,RECHARGE,2000.0,,,AGENT,,False
5131-PONJI,2024-01-05,DATA_SESSION,,812.96,,USSD,,False
5131-PONJI,2024-01-06,CALL,,,0.9,USSD,,False
5131-PONJI,2024-01-07,DATA_SESSION,,386.21,,APP,,False
5131-PONJI,2024-01-08,RECHARGE,1000.0,,,USSD,VOICE_TOPUP_100,False
5131-PONJI,2024-01-12,CALL,,,5.1,APP,,False
5131-PONJI,2024-01-16,CALL,,,3.5,USSD,,False
5131-PONJI,2024-01-18,RECHARGE,2000.0,,,USSD,DATA_BUNDLE_5GB,False
5131-PONJI,2024-01-24,DATA_SESSION,,467.88,,USSD,,False
5131-PONJI,2024-01-25,CALL,,,8.4,AGENT,,False
5131-PONJI,2024-01-30,CALL,,,1.1,APP,,False
5131-PONJI,2024-02-10,RECHARGE,1000.0,,,APP,,False
5131-PONJI,2024-02-17,DATA_SESSION,,794.4,,WEB,,False
5131-PONJI,2024-02-20,DATA_SESSION,,704.02,,USSD,,False
5131-PONJI,2024-03-04,CALL,,,13.5,USSD,,False
5131-PONJI,2024-03-26,CALL,,,6.9,USSD,,False
5131-PONJI,2024-03-30,RECHARGE,1000.0,,,USSD,,False
5133-POWUA,2024-01-22,SMS,,,,USSD,,False
5133-POWUA,2024-01-23,DATA_SESSION,,4637.87,,AGENT,,False
5133-POWUA,2024-01-25,CALL,,,3.5,APP,,False
5133-POWUA,2024-01-31,DATA_SESSION,,3461.4,,WEB,,False
5133-POWUA,2024-03-05,DATA_SESSION,,914.8,,APP,,False
5133-POWUA,2024-03-18,RECHARGE,500.0,,,USSD,,False
5133-VRSAB,2024-01-09,RECHARGE,5000.0,,,USSD,,False
5133-VRSAB,2024-01-22,RECHARGE,5000.0,,,AGENT,,False
5133-VRSAB,2024-01-24,DATA_SESSION,,134.78,,APP,,False
5133-VRSAB,2024-01-29,RECHARGE,5000.0,,,AGENT,,False
5133-VRSAB,2024-02-08,DATA_SESSION,,252.47,,APP,,False
5133-VRSAB,2024-02-12,CALL,,,4.5,APP,,False
5133-VRSAB,2024-02-13,DATA_SESSION,,145.0,,AGENT,,False
5133-VRSAB,2024-02-14,CALL,,,30.0,USSD,,False
5133-VRSAB,2024-02-25,SMS,,,,USSD,,False
5133-VRSAB,2024-02-28,CALL,,,5.5,AGENT,,False
5133-VRSAB,2024-02-29,CALL,,,6.0,AGENT,,False
5133-VRSAB,2024-03-08,DATA_SESSION,,177.51,,APP,,False
5133-VRSAB,2024-03-19,DATA_SESSION,,116.65,,APP,,False
5133-VRSAB,2024-03-20,RECHARGE,5000.0,,,AGENT,,False
5133-VRSAB,2024-03-26,DATA_SESSION,,140.85,,USSD,,False
5134-IKDAY,2024-01-02,DATA_SESSION,,893.59,,APP,,False
5134-IKDAY,2024-01-03,CALL,,,4.3,APP,,False
5134-IKDAY,2024-01-11,RECHARGE,5000.0,,,APP,,False
5134-IKDAY,2024-01-26,SMS,,,,USSD,,False
5134-IKDAY,2024-02-23,CALL,,,8.5,APP,,False
5134-IKDAY,2024-02-25,DATA_SESSION,,786.48,,USSD,,False
5135-GRQJV,2024-01-26,DATA_SESSION,,658.18,,USSD,,False
5135-GRQJV,2024-01-29,CALL,,,0.5,APP,,False
5135-GRQJV,2024-02-14,DATA_SESSION,,801.68,,USSD,,False
5135-GRQJV,2024-02-20,DATA_SESSION,,874.2,,USSD,,False
5135-GRQJV,2024-02-26,CALL,,,10.7,APP,,False
5135-GRQJV,2024-03-10,RECHARGE,500.0,,,APP,,False
5135-GRQJV,2024-03-13,CALL,,,6.2,USSD,,False
5135-GRQJV,2024-03-19,RECHARGE,500.0,,,USSD,,False
5135-RDDQL,2024-01-03,CALL,,,6.3,APP,,False
5135-RDDQL,2024-01-15,DATA_SESSION,,667.18,,USSD,,False
5135-RDDQL,2024-01-17,RECHARGE,5000.0,,,USSD,WEEKEND_DATA,False
5135-RDDQL,2024-01-29,CALL,,,4.1,AGENT,,False
5135-RDDQL,2024-02-09,CALL,,,1.5,APP,,False
5135-RDDQL,2024-02-25,CALL,,,0.5,APP,,False
5135-RDDQL,2024-02-29,DATA_SESSION,,389.16,,USSD,,False
5135-RDDQL,2024-03-23,RECHARGE,100.0,,,USSD,LOYALTY_BONUS,False
5136-GFPMB,2024-01-07,CALL,,,11.7,USSD,,False
5136-GFPMB,2024-01-08,SMS,,,,APP,,False
5136-GFPMB,2024-01-12,RECHARGE,100.0,,,USSD,,False
5136-GFPMB,2024-01-14,CALL,,,1.2,USSD,,False
5136-GFPMB,2024-01-22,CALL,,,0.7,WEB,,False
5136-GFPMB,2024-01-23,CALL,,,10.8,APP,,False
5136-GFPMB,2024-01-24,DATA_SESSION,,789.52,,USSD,,False
5136-GFPMB,2024-01-27,CALL,,,7.9,AGENT,,False
5136-GFPMB,2024-01-30,CALL,,,19.5,APP,,False
5136-GFPMB,2024-02-02,DATA_SESSION,,735.22,,USSD,,False
5136-GFPMB,2024-02-08,SMS,,,,USSD,,False
5136-GFPMB,2024-02-11,DATA_SESSION,,525.07,,APP,,False
5136-GFPMB,2024-02-17,DATA_SESSION,,157.19,,APP,,False
5136-GFPMB,2024-02-19,CALL,,,7.8,APP,,False
5136-GFPMB,2024-02-22,DATA_SESSION,,266.87,,USSD,,False
5136-GFPMB,2024-02-24,CALL,,,3.4,USSD,,False
5136-GFPMB,2024-02-26,SMS,,,,USSD,,False
5136-GFPMB,2024-02-27,CALL,,,10.5,USSD,,False
5136-GFPMB,2024-02-29,CALL,,,1.3,USSD,,False
5136-GFPMB,2024-03-02,RECHARGE,100.0,,,APP,,False
5136-GFPMB,2024-03-04,CALL,,,2.5,USSD,,False
5136-GFPMB,2024-03-06,SMS,,,,USSD,,False
5136-GFPMB,2024-03-08,DATA_SESSION,,667.52,,USSD,,False
5136-GFPMB,2024-03-12,DATA_SESSION,,719.09,,USSD,,False
5136-GFPMB,2024-03-14,SMS,,,,USSD,,False
5136-GFPMB,2024-03-22,DATA_SESSION,,791.39,,APP,,False
5136-GFPMB,2024-03-24,SMS,,,,USSD,,False
5136-GFPMB,2024-03-29,DATA_SESSION,,530.01,,APP,,False
5136-KCKGI,2024-02-12,SMS,,,,USSD,,False
5136-KCKGI,2024-02-14,DATA_SESSION,,90.74,,USSD,,False
5136-KCKGI,2024-03-24,RECHARGE,500.0,,,APP,,False
5136-RGMZO,2024-01-04,DATA_SESSION,,1305.31,,USSD,,False
5136-RGMZO,2024-01-12,CALL,,,0.5,USSD,,False
5136-RGMZO,2024-01-26,SMS,,,,USSD,,False
5136-RGMZO,2024-02-14,SMS,,,,WEB,,False
5136-RGMZO,2024-02-29,RECHARGE,1000.0,,,USSD,,False
5136-RGMZO,2024-03-05,CALL,,,3.0,APP,,False
5136-RGMZO,2024-03-12,DATA_SESSION,,772.29,,APP,,False
5136-RGMZO,2024-03-20,RECHARGE,1000.0,,,APP,,False
5138-WVKYJ,2024-01-23,RECHARGE,1000.0,,,WEB,LOYALTY_BONUS,True
5138-WVKYJ,2024-02-01,SMS,,,,AGENT,,False
5138-WVKYJ,2024-02-03,CALL,,,2.8,USSD,,False
5138-WVKYJ,2024-03-03,RECHARGE,500.0,,,USSD,,False
5140-FOMCQ,2024-01-08,RECHARGE,500.0,,,APP,,False
5140-FOMCQ,2024-01-12,CALL,,,16.0,APP,,False
5140-FOMCQ,2024-01-13,DATA_SESSION,,228.18,,APP,,False
5140-FOMCQ,2024-01-14,RECHARGE,500.0,,,USSD,,False
5140-FOMCQ,2024-01-17,RECHARGE,200.0,,,USSD,,False
5140-FOMCQ,2024-01-20,CALL,,,19.7,USSD,,False
5140-FOMCQ,2024-01-21,DATA_SESSION,,213.1,,APP,,False
5140-FOMCQ,2024-01-26,RECHARGE,500.0,,,USSD,,False
5140-FOMCQ,2024-01-28,RECHARGE,500.0,,,USSD,,False
5140-FOMCQ,2024-02-06,CALL,,,3.9,USSD,,False
5140-FOMCQ,2024-02-09,DATA_SESSION,,167.7,,USSD,,False
5140-FOMCQ,2024-02-11,RECHARGE,500.0,,,APP,,False
5140-FOMCQ,2024-02-18,RECHARGE,100.0,,,USSD,,False
